S.No,state_code,latitude,longitude,zip_code,city,name,labels,founded_at,closed_at,period,first_funding_at,last_funding_at,Funding period,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,total_rounds,avg_participants,is_top500,status
792,CA,37.781557,-122.407959,94103,San Francisco,DanceJam,0,04-01-2007,01-01-2011,1371,05-01-2007,02-01-2008,276,0,1,0,4,4,2,4500000,5,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,5.5,1,closed
793,CA,37.571318,-122.267962,94404,Foster City,Right90,1,01-01-2003,12/31/2013,4017,2/28/2005,9/23/2008,1303,2.1616,5.7315,5.0027,5.0027,5,3,22000000,1,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,2.6667,1,acquired
794,CA,37.775196,-122.419204,94107,San Francisco,SocialMedia.com,1,01-01-2007,12/31/2013,2556,09-01-2007,1/29/2009,516,0.6658,2.0795,3.0301,4.2877,23,3,10000000,3,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2,2.6667,1,acquired
795,NY,40.730646,-73.986614,10014,New York,BuyWithMe,1,03-01-2009,12/31/2013,1766,1/20/2010,06-01-2011,497,0.8904,2.2521,2.6603,2.7534,21,4,36500000,3,0,1,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,3,1.5,1,acquired
796,CO,47.601803,-122.332085,80205,Denver,Photobucket,1,06-01-2003,12/31/2013,3866,03-01-2005,5/14/2013,2996,1.7507,9.9589,9.3425,10.4603,35,7,33672656,3,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2,2,1,acquired
797,CA,37.320309,-122.05004,95014,Cupertino,XtremIO,1,01-01-2009,12/31/2013,1825,11-11-2009,12-05-2011,754,0.8603,2.926,3,3,4,3,19000000,1,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,2,1,acquired
798,CA,37.36883,-122.03635,94086,Sunnyvale,Level 5 Networks,1,01-01-2002,12/31/2013,4382,6/20/2005,6/20/2005,0,3.4685,3.4685,2,2,3,1,30000000,1,1,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,4,1,acquired
799,CA,37.388869,-122.072353,94041,Mountain View,Votizen,1,3/19/2009,12/31/2013,1748,9/23/2010,2/24/2012,519,1.5151,2.937,2.6384,3.8164,6,2,2250000,2,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.5,1,acquired
800,CA,34.1086325,-118.0215818,91006,Arcadia,Siimpel Corporation,1,01-01-2000,12/31/2013,5113,11-11-2005,12/16/2009,1496,5.8658,9.9644,8.1699,8.1699,7,6,53818873,1,1,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,4.25,1,acquired
801,CA,37.553743,-122.300246,94402,San Mateo,TalkPlus,0,02-01-2004,05-07-2008,1557,10-01-2006,10-01-2006,0,3,3,0,0,6,1,5500000,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,closed
802,WA,47.578174,-122.212731,98006,Bellevue,Napera Networks,1,12-01-2006,12/31/2013,2587,11/29/2008,11/29/2008,0,1.9973,1.9973,-0.0822,3.5205,3,1,6000000,2,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,acquired
803,CA,39.78373,-100.445882,94063-2026,Redwood City,NebuAd,0,01-01-2006,5/20/2009,1235,07-01-2007,09-01-2007,62,1,2,0,8,2,2,30150000,3,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2,1.5,1,closed
804,CA,37.674559,-122.385658,94005,Brisbane,Tercica,1,01-01-2002,12/31/2013,4382,10/14/2005,07-06-2007,630,3.7863,5.5123,0,0,11,2,83000000,0,1,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,acquired
805,NY,40.737216,-73.990947,10003,New York,Robotgalaxy,0,01-01-2006,12-09-2012,2534,01-01-2007,9/16/2008,624,1,3,0,0,1,2,12000000,0,0,1,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,1,0,closed
806,CA,37.36883,-122.03635,94085,Sunnyvale,PasswordBank,1,01-01-2008,12/31/2013,2191,03-01-2008,07-01-2009,487,0.1644,1.4986,3.1644,5.5479,6,2,3500000,2,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,acquired
807,CA,37.433414,-122.128772,94306,Palo Alto,SnapTell,1,01-01-2006,12/31/2013,2921,06-07-2007,06-07-2007,0,1.4301,1.4301,2.3452,3.4575,5,1,4000000,3,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,1,acquired
808,CA,33.87751,-117.727046,92887,Yorba Linda,Gigi Hill,0,01-01-2009,7/16/2013,1657,6/15/2011,08-08-2012,420,2,4,0,0,9,2,4000000,0,1,0,0,0,manufacturing,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,closed
809,CA,37.409618,-122.017792,94089,Sunnyvale,CloudShield Technologies,1,01-01-2000,12/31/2013,5113,10/28/2005,9/17/2007,689,5.8274,7.7151,10.0082,10.0082,11,2,25000000,1,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.5,1,acquired
810,NY,40.73901,-73.997259,10011,New York,Instinctiv,1,08-01-2007,12/31/2013,2344,06-01-2008,05-05-2011,1068,0.8356,3.7616,0.9041,0.9041,5,3,1420698,1,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,1,acquired
811,CA,37.2496346,-121.9665932,95008,Campbell,Anchor Bay Technologies,1,10-01-2001,12/31/2013,4474,5/16/2003,1/29/2007,1354,1.6219,5.3315,-3.7507,-3.7507,5,2,10000000,1,1,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,3,1,acquired
812,CA,37.441537,-122.158332,94301,Palo Alto,Waze,1,01-01-2007,12/31/2013,2556,03-01-2008,10/18/2011,1326,1.1644,4.7973,2.326,6.9041,18,3,67000000,5,1,0,0,0,transportation,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,2.6667,1,acquired
813,CA,37.5068854,-122.2475729,94070,San Carlos,Aster Data Systems,1,07-01-2005,12/31/2013,3105,11-01-2005,9/22/2010,1786,0.337,5.2301,4.1726,5.7205,13,4,53000000,3,1,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,3,4.5,1,acquired
814,CA,34.050451,-118.437775,90024,Los Angeles,Diversion,0,05-01-2010,06-01-2012,762,10/18/2010,7/22/2011,277,0,1,0,1,5,2,300000,2,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,2,1,closed
815,CA,37.441537,-122.158332,94301,Palo Alto,Codesion,1,01-01-2002,12/31/2013,4382,09-01-2007,07-01-2010,1034,5.6685,8.5014,6.7534,8.0932,4,3,1400000,2,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,acquired
816,CA,37.7617955,-122.4092704,94110,San Francisco,Xoopit,1,01-01-2004,12/31/2013,3652,12-01-2006,04-02-2008,488,2.9178,4.2548,2.0027,7.1699,4,2,6500000,3,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,1,acquired
817,CA,37.792871,-122.400747,941017,San Francisco,One Block Off the Grid (1BOG),1,11-01-2008,12/31/2013,1886,02-11-2010,02-11-2010,0,1.2795,1.2795,2.7041,3.5836,8,1,5000000,3,1,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,acquired
818,WA,39.78373,-100.445882,98104,Seattle,Appature,1,01-01-2007,12/31/2013,2556,12-07-2009,7/13/2012,949,2.9342,5.5342,3.9178,6.1973,6,2,9600000,2,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,3,1,acquired
819,WA,47.631239,-122.16806,98005,Bellevue,Action Engine,1,02-01-2000,12/31/2013,5082,05-01-2000,07-01-2007,2617,0.2466,7.4164,3.9178,10.9233,9,5,58200000,3,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,4,1.4,1,acquired
820,MA,42.49739,-71.416794,1720,Acton,Blackwave,1,01-01-2006,12/31/2013,2921,12-01-2006,9/30/2009,1034,0.9151,3.7479,0.5808,4.8822,14,3,28000000,2,0,0,1,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,3,2.6667,1,acquired
821,TX,33.017317,-96.837682,75244,Dallas,SoftLayer,1,01-01-2005,12/31/2013,3286,9/30/2009,3/25/2010,176,4.7479,5.2301,5.8548,7.7562,10,2,30000000,3,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,acquired
822,CA,34.007967,-118.489681,94301,Palo Alto,Mytopia,1,01-01-2007,12/31/2013,2556,01-01-2008,03-01-2009,425,1,2.1644,4.3644,5.3342,10,2,3500000,2,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,2,0,acquired
823,MA,42.337037,-71.251748,2466,Newton,JackPot Rewards,0,01-01-2008,01-01-2012,1461,02-01-2008,02-01-2008,0,0,0,-1,0,7,1,16700000,2,0,0,1,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,closed
824,AZ,33.414414,-111.909447,85284,Tempe,Andigilog,0,01-01-1996,07-08-2012,6033,2/20/2007,2/20/2007,0,11,11,0,0,0,1,18000000,0,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,7,1,closed
825,CA,37.36883,-122.03635,94085,Sunnyvale,BARRX Medical,1,01-01-2003,12/31/2013,4017,7/14/2010,7/14/2010,0,7.537,7.537,7.0055,7.0055,6,1,15000000,1,1,0,0,0,medical,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,6,1,acquired
826,CA,37.3767076,-121.997483,95051,Santa Clara,Power Analog Microelectronics,0,01-01-2004,9/18/2012,3183,12-01-2007,12-01-2007,0,4,4,0,0,2,2,12000000,0,1,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,4,1,closed
827,OH,41.678675,-83.512728,43607,Toledo,Classiphix,0,9/19/2009,05-01-2013,1320,01-01-2011,01-01-2011,0,1,1,0,0,1,1,15000,1,0,0,0,0,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,closed
828,WA,47.603832,-122.330062,98101,Seattle,StartupDigest,1,11/16/2009,12/31/2013,1506,03-09-2011,03-09-2011,0,1.3096,1.3096,1.3096,2.8822,11,1,200000,3,0,0,0,0,news,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,acquired
829,CA,33.158093,-117.350597,92008,Carlsbad,WiLinx,0,01-01-2003,01-04-2012,3290,01-10-2007,01-10-2007,0,4,4,0,0,0,1,15000000,0,1,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,closed
830,CA,37.779281,-122.419236,94111,San Francisco,Cohuman,1,10-09-2009,12/31/2013,1544,09-09-2009,01-01-2011,479,-0.0822,1.2301,0.3151,1.2986,4,2,1400000,2,1,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,acquired
831,NY,40.707645,-74.010816,10038,New York,Correlix,0,01-01-2006,05-01-2013,2677,2/19/2005,2/14/2012,2551,-1,6,5,5,5,4,11400000,1,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,3,1,closed
832,CA,37.4815098,-121.9453283,94538,Fremont,Redwood Systems,1,01-01-2008,12/31/2013,2191,10-03-2008,5/30/2012,1335,0.7562,4.4137,2.7836,4.0027,14,4,34250000,2,1,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,2.25,1,acquired
833,TX,30.269004,-97.740395,78701,Austin,OtherInbox,1,01-01-2008,12/31/2013,2191,01-01-2008,9/20/2010,993,0,2.7205,1.0027,5.9479,4,4,3800000,4,0,0,0,1,messaging,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,4.75,1,acquired
834,CA,37.555962,-122.288006,94404,San Mateo,M-Factor,1,01-01-2003,12/31/2013,4017,6/14/2007,02-10-2009,607,4.4521,6.1151,6.5863,6.5863,3,2,10100000,1,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,3,1,acquired
835,CA,37.354469,-121.990433,95051,Santa Clara,Athena Design Systems,0,01-01-2003,01-01-2012,3287,1/29/2007,1/29/2007,0,4,4,0,0,0,1,4000000,0,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,6,1,closed
836,CA,37.552262,-122.292146,94403,San Mateo,Servo Software,1,01-01-2008,12/31/2013,2191,12/15/2009,12/15/2009,0,1.9562,1.9562,1.9562,2.0027,11,1,3011408,3,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,acquired
837,CA,37.551882,-122.313472,94402,San Mateo,Levanta,0,01-01-1998,05-09-2008,3781,9/23/2007,9/23/2007,0,10,10,6,6,2,1,8000000,1,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1,closed
838,CA,37.566009,-122.321646,94401,San Mateo,EdgeSpring,1,07-01-2010,12/31/2013,1279,07-01-2010,5/17/2013,1051,0,2.8795,2.3397,2.3397,15,2,12700000,1,1,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1.5,1,acquired
839,CA,33.831671,-118.315766,90501,Torrance,DotSpots,0,09-01-2007,4/15/2012,1688,09-01-2007,09-01-2007,0,0,0,0,3,5,1,300000,4,1,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,closed
840,CA,37.755068,-122.418026,94110,San Francisco,about.me,1,02-05-2013,12/31/2013,329,02-05-2013,02-05-2013,0,0,0,-1.8027,-0.0959,21,1,5675000,2,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,1,acquired
841,CA,33.6156634,-111.8931647,90291,Santa Monica,Republic Project,1,08-01-2008,12/31/2013,1978,09-01-2012,09-01-2012,0,4.0877,4.0877,4.6685,5.1863,13,1,1000000,2,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,acquired
842,FL,28.66677,-81.392794,32714,Altamonte Springs,Hit Systems,0,09-01-2008,01-10-2013,1592,09-01-2008,09-01-2008,0,0,0,0,0,2,1,125000,0,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,closed
843,CT,39.364504,-84.247556,6880,Westport,Yamisee,0,01-01-2010,07-01-2013,1277,3/24/2010,12/15/2010,266,0,1,1,1,2,2,700000,2,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.5,0,closed
844,WA,47.603832,-122.330062,98109,Seattle,Thinkfuse,1,08-01-2010,12/31/2013,1248,11-01-2010,3/24/2011,143,0.2521,0.6438,1.2685,1.7479,6,2,532000,2,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,acquired
845,CA,37.445326,-122.160671,94301,Palo Alto,EchoSign,1,7/15/2005,12/31/2013,3091,10-01-2005,10-01-2007,730,0.2137,2.2137,4.6301,5.5534,8,2,8500000,3,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,1,acquired
846,WA,47.602416,-122.332614,98104,Seattle,PI Corporation,1,01-01-2003,12/31/2013,4017,7/27/2006,7/27/2006,0,3.5699,3.5699,5.8795,9.3808,2,1,9400000,3,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,acquired
847,RI,41.818712,-71.411775,2903,Providence,"MoveableCode, Inc.",0,01-01-2010,1/14/2012,743,01-01-2009,04-01-2012,1186,-1,2,2,2,3,2,350000,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,closed
848,NY,40.643438,-73.886452,10013,New York,Daylife,1,04-01-2006,12/31/2013,2831,06-01-2007,6/16/2009,746,1.1671,3.211,0.7534,2.811,16,2,12300000,3,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,2,1.5,1,acquired
849,MA,42.599814,-71.367284,1824,Chelmsford,Desktone,1,01-01-2006,12/31/2013,2921,7/30/2007,12/16/2011,1600,1.5753,5.9589,4.4164,4.4164,6,5,25413298,1,0,0,1,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2,3,1,acquired
850,CA,37.779281,-122.419236,94105,San Francisco,Pulse,1,05-01-2010,12/31/2013,1340,10-06-2010,6/16/2011,253,0.4329,1.126,2.6904,3.5397,23,2,9800000,2,1,0,0,0,news,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,4.5,1,acquired
851,CA,37.779281,-122.419236,94107,San Francisco,Opzi,0,05-01-2010,07-01-2013,1157,01-01-2010,09-01-2010,243,0,0,0,1,5,2,1015000,2,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,1,closed
852,CO,40.011355,-105.274166,80302,Boulder,Standing Cloud,1,01-01-2009,12/31/2013,1825,01-01-2009,6/21/2012,1267,0,3.4712,0,1.9123,4,5,10000003,2,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,2,1.5,1,acquired
853,IL,41.916619,-87.686634,60647,Chicago,Where I've Been,1,06-08-2007,12/31/2013,2398,3/15/2008,4/15/2010,761,0.7699,2.8548,-0.4329,2.8521,3,2,1750000,2,0,0,0,0,travel,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,acquired
854,CA,37.779281,-122.419236,94103,San Francisco,HipChat,1,09-01-2009,12/31/2013,1582,08-10-2010,08-10-2010,0,0.9397,0.9397,1.4959,3.8164,4,1,100000,2,1,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3,1,acquired
855,CA,37.441537,-122.158332,94301,Palo Alto,ScaleIO,1,01-01-2011,12/31/2013,1095,12-04-2012,12-04-2012,0,1.926,1.926,1.6685,2.4658,1,1,12000000,2,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,acquired
856,NY,40.730646,-73.986614,10010,New York,GroupMe,1,05-01-2010,12/31/2013,1340,8/25/2010,01-04-2011,132,0.3178,0.6795,0.7945,2.8521,16,2,11450000,3,0,1,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,8.5,1,acquired
857,CA,37.7611016,-122.4160008,94110,San Francisco,WeAre.Us,0,12-01-2007,4/23/2012,1605,08-01-2008,08-01-2008,0,1,1,-1,1,7,1,50000,2,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3,0,closed
858,CA,37.381876,-121.95993,95054,Santa Clara,Kickfire,0,01-01-2006,6/17/2010,1628,7/31/2008,7/31/2008,0,3,3,3,5,4,1,20000000,2,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,1,closed
859,TX,30.265927,-97.783642,78746,Austin,"LifeSize, a Division of Logitech",1,01-01-2003,12/31/2013,4017,12/19/2005,9/18/2006,273,2.9671,3.7151,6.9671,8.3342,16,2,42500000,3,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,5.5,1,acquired
860,CA,33.916552,-118.397491,CA 90245,"El Segundo,",CHiL Semiconductor,1,01-01-2006,12/31/2013,2921,01-01-2006,05-07-2008,857,0,2.3479,0,5.1616,7,3,22487000,2,1,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,2.3333,1,acquired
861,CA,37.5568425,-122.2884881,94404,San Mateo,Aptana,1,01-01-2007,12/31/2013,2556,7/14/2009,7/14/2009,0,2.5342,2.5342,-1.2521,4.0493,3,1,7800000,2,1,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,acquired
862,NJ,40.707045,-74.956003,8827,Hampton,Enpirion,1,01-01-2001,12/31/2013,4747,12/21/2004,3/31/2011,2291,3.9726,10.2493,3,3,8,4,59000000,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2,6,1,acquired
863,ID,43.493525,-112.040092,83402,Idaho Falls,RFinity,0,10-01-2008,06-01-2013,1704,02-01-2011,02-01-2011,0,2,2,1,2,5,1,4000000,4,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,closed
864,CA,32.901049,-117.192656,92121,San Diego,ecoATM,1,08-02-2008,12/31/2013,1977,2/17/2010,02-06-2013,1085,1.5452,4.5178,1.663,4.9178,6,4,71400000,3,1,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,2.6667,1,acquired
865,CA,37.779281,-122.419236,94103,San Francisco,Adura Technologies,1,01-01-2008,12/31/2013,2191,10/16/2008,4/26/2012,1288,0.7918,4.3205,3.9753,3.9753,5,3,25500000,1,1,0,0,0,cleantech,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,2.6667,1,acquired
866,CA,39.78373,-100.445882,94040-2573,Mountain View,Rhythm NewMedia,1,01-01-2005,12/31/2013,3286,11-10-2010,09-11-2012,671,5.8603,7.6986,5.8603,7.6712,28,4,28932322,3,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,2.6667,1,acquired
867,CA,37.775196,-122.419204,94105,San Francisco,Topsy Labs,1,1/15/2007,12/31/2013,2542,01-01-2008,10-01-2012,1735,0.9616,5.7151,6.0438,6.8849,18,6,35200000,3,1,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3,2.3333,1,acquired
868,MA,42.504817,-71.195611,1803,Burlington,Digit Wireless,0,01-01-2000,01-01-2012,4383,3/14/2005,02-11-2008,1064,5,8,8,8,2,2,10000000,1,0,0,1,0,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,2.5,1,closed
869,CA,37.4280877,-122.143368,94025,Menlo Park,Silver Tail Systems,1,01-08-2008,12/31/2013,2184,9/26/2008,9/22/2011,1091,0.7178,3.7068,0.537,3.6274,11,3,22100000,4,1,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2,2.6667,1,acquired
870,MA,42.485093,-71.43284,1720,Acton,Tatara Systems,1,01-01-2001,12/31/2013,4747,1/20/2004,6/22/2010,2345,3.0521,9.4767,1,1,4,5,33000000,1,0,0,1,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,3,2,1,acquired
871,CA,37.400115,-122.052208,94303,Mountain View,Reliant Technologies,1,01-01-2001,12/31/2013,4747,4/19/2007,4/19/2007,0,6.2986,6.2986,6.0027,6.0027,9,1,15000000,1,1,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,acquired
872,CA,37.2624049,-121.9577052,95008,Campbell,Atrua Technologies,1,01-01-2000,12/31/2013,5113,12-07-2006,2/25/2009,811,6.937,9.1589,6.0055,6.0055,6,3,13000000,1,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,1,acquired
873,CA,37.293687,-121.934573,95008,Campbell,Casabi,1,01-01-2004,12/31/2013,3652,12/19/2005,03-12-2007,448,1.9671,3.1945,2.2493,2.2493,5,2,12800000,1,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,2.5,1,acquired
874,NY,40.73901,-73.997259,10011,New York,Peek & Co,0,11-01-2007,2/22/2013,1940,01-01-2008,08-12-2011,1319,0,4,4,6,6,2,626096,3,0,1,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,closed
875,MA,42.3751,-71.105616,2139,Cambridge,Bluefin Labs,1,06-01-2008,12/31/2013,2039,04-01-2008,1/24/2012,1393,-0.1671,3.6493,4.1507,4.6849,12,4,20350000,3,0,0,1,0,analytics,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,2,3.75,1,acquired
876,CA,37.404788,-121.940842,95134,San Jose,C2 Microsystems,0,01-01-2004,11-05-2012,3231,10-12-2009,10-12-2009,0,6,6,2,2,1,1,10000000,1,1,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,1,closed
877,CA,37.4210225,-122.1377411,94301,Palo Alto,GoPollGo,1,01-01-2011,12/31/2013,1095,7/27/2011,7/27/2011,0,0.5671,0.5671,0.5671,2.3534,5,1,425000,3,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,acquired
878,CA,35.966068,-115.118671,95066,Scotts Valley,Multigig,1,01-01-2003,12/31/2013,4017,05-12-2008,12/22/2010,954,5.3644,7.9781,5.2521,5.2521,5,3,37891054,1,1,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,2,3,1,acquired
879,CA,32.833501,-117.26162,92037,La Jolla,Ortiva Wireless,1,01-01-2004,12/31/2013,3652,02-01-2005,10-04-2011,2436,1.0877,7.7616,6.8849,6.8849,9,5,40000000,1,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,3,4,1,acquired
880,CA,34.048857,-118.251343,90245,El Segundo,Sometrics,1,09-01-2007,12/31/2013,2313,5/14/2008,10/16/2009,520,0.7014,2.126,2.4027,4.0548,10,3,5550000,4,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,2,3,1,acquired
881,CA,37.7869983,-122.400893,94107,San Francisco,Kima Labs,1,01-01-2010,12/31/2013,1460,08-01-2010,08-01-2010,0,0.5808,0.5808,0,2.1315,3,1,770000,3,1,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,acquired
882,TX,32.960431,-96.83026,75001,Addison,Chronicity,0,09-01-2006,04-01-2012,2039,10-10-2006,5/26/2011,1689,0,5,0,0,0,4,19550000,0,0,0,0,1,consulting,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,1,1,closed
883,CA,40.730646,-73.986614,94111,San Francisco,Whiskey Media,1,10-01-2007,12/31/2013,2283,3/24/2009,12/31/2009,282,1.4795,2.2521,2.2521,2.2521,6,2,4000000,1,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,acquired
